review_id,review_text,sentiment,product_category,is_hinglish,is_borderline,rating
REV00894,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Clothing,True,False,5
REV00895,Looks premium and feels premium too. No regrets at all.,positive,Furniture,False,False,4
REV00896,"Smooth delivery, zero damage, product works like a charm.",positive,Electronics,False,False,5
REV00897,"Smooth del, zero damage, prod works like a charm.",positive,Electronics,False,False,5
REV00898,Works as described but the quality is a bit disappointing.,negative,Clothing,False,True,2
REV00899,"Good product, good delivery. Happy customer overall.",positive,Footwear,False,False,5
REV00900,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Books,False,False,4
REV00901,Delivered on time and product is premium quality!!,positive,Electronics,False,False,5
REV00902,loved it! quality exceeded my expectations completely.,positive,Footwear,False,False,5
REV00903,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Sports,True,False,4
REV00904,Impressed with the attention to detail. Highly satisfied.,positive,Beauty,False,False,5
REV00905,Five stars! Product is exactly as described. Fast shipping.,positive,Furniture,False,False,4
REV00906,Loved it! Quality exceeded my expectations completely.,positive,Footwear,False,False,5
REV00907,"Sach mein bahut badhiya hai bhai, paisa vasool hai.",positive,Electronics,True,False,4
REV00908,Arrived 2 days early and the quality is fantastic.,positive,Books,False,False,4
REV00909,Material quality is outstanding. Very pleased with it.,positive,Footwear,False,False,4
REV00910,"Reliable product, came well packaged, does the job well.",positive,Sports,False,False,4
REV00911,Arrived 2 days early and the quality is fantastic.,positive,Books,False,False,5
REV00912,Product looks exactly like the photos. Very satisfied customer.,positive,Electronics,False,False,4
REV00913,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,5
REV00914,Impressed with the attention to detail. Highly satisfied.,positive,Books,False,False,3
REV00915,"Good product, good delivery. Happy customer overall.",positive,Beauty,False,False,5
REV00916,Product works but customer service was not great.,negative,Electronics,False,True,2
REV00917,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Beauty,True,False,4
REV00918,Pathetic quality. Expected much better for this price point.,negative,Beauty,False,False,2
REV00919,Works perfectly. No complaints whatsoever. 5 stars.,positive,Sports,False,False,4
REV00920,Packaging bhi achi thi aur product bhi bhi superb. Happy customer!,positive,Beauty,True,False,5
REV00921,Arrived on time. Product is acceptable but not impressive.,positive,Furniture,False,True,3
REV00922,Unboxed this today and immediately impressed by the quality.,positive,Clothing,False,False,5
REV00923,Fake product. Smells awful and looks nothing like the listing!!,negative,Electronics,False,False,2
REV00924,Just received my order and I must must say it is wonderful.,positive,Electronics,False,False,5
REV00925,Very durable. Been using it for 3 weeks with zero issues.,positive,Furniture,False,False,4
REV00926,Very sturdy and well-made. Exceeded expectations honestly.,positive,Electronics,False,False,5
REV00927,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Books,True,False,5
REV00928,Loved it! Quality exceeded my expectations expectations completely.,positive,Furniture,False,False,4
REV00929,Arrived on time. Product is acceptable but not impressive.,negative,Footwear,False,True,2
REV00930,Complete waste of money. Do not buy this prod at all.,negative,Electronics,False,False,1
REV00931,"Decent enough, but I have seen better at this price.",negative,Footwear,False,True,3
REV00932,Scam! The product is completely different from what was shown.,negative,Beauty,False,False,1
REV00933,Meets basic needs but nothing extraordinary about it.,positive,Books,False,True,2
REV00934,Five stars! Product is exactly as described. Fast shipping.,positive,Books,False,False,4
REV00935,Superb quality and packaging was also great. No complaints.,positive,Footwear,False,False,3
REV00936,Great customer service and the prod is top notch.,positive,Electronics,False,False,5
REV00937,"It is okay I guess, nothing special but does the job.",positive,Books,False,True,4
REV00938,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,5
REV00939,It is fine for daily use but breaks easily if dropped.,negative,Electronics,False,True,3
REV00940,looks premium and feels premium too. no regrets at all.,positive,Sports,False,False,5
REV00941,Very sturdy and well-made. Exceeded expectations honestly.,positive,Beauty,False,False,5
REV00942,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Footwear,False,False,5
REV00943,Order kiya aur 3 din mein aa gaya. Quality bhi top hai.,positive,Toys,True,False,4
REV00944,Build quality is solid. Looks even better in person.,positive,Beauty,False,False,5
REV00945,Build quality is solid. Looks even better in person.,positive,Books,False,False,4
REV00946,Product looks exactly like the photos. Very satisfied customer.,positive,Footwear,False,False,5
REV00947,"Good product, good delivery. Happy customer overall.",positive,Electronics,False,False,4
REV00948,"Good Good product, good delivery. Happy customer overall.",positive,Clothing,False,False,5
REV00949,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Electronics,False,False,4
REV00950,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Clothing,True,False,4
REV00951,Delivered on time and product is premium quality.,positive,Electronics,False,False,4
REV00952,Really happy with this purchase. Will definitely buy again.,positive,Furniture,False,False,5
REV00953,"Worst purchase ever. Totally useless, stopped working instantly.",negative,Footwear,False,False,2
REV00954,"Ordered on Monday, arrived Thursday..  Works as advertised.. ",positive,Beauty,False,False,5
REV00955,Unboxed this today and immediately impressed by the quality.,positive,Electronics,False,False,4
REV00956,superb quality and packaging was also great. no complaints.,positive,Beauty,False,False,5
REV00957,"Perfect gift, recipient loved it. Packaging was neat.",positive,Clothing,False,False,4
REV00958,Delivered on time and product is premium quality.,positive,Clothing,False,False,4
REV00959,Build quality is solid. Looks even better in person.,positive,Furniture,False,False,5
REV00960,Product looks exactly like the photos. Very satisfied customer.,positive,Electronics,False,False,4
REV00961,"Smooth delivery, zero damage, product works like a charm.",positive,Clothing,False,False,4
REV00962,Worst product hai bhai. Sab jhooth tha description mein.,negative,Footwear,True,False,1
REV00963,Price is fair for what you get. Good investment overall.,positive,Books,False,False,5
REV00964,Build quality is solid. Looks even better in person.,positive,Electronics,False,False,5
REV00965,Superb quality and packaging was also great. No complaints.,positive,Electronics,False,False,4
REV00966,Quality ekdum top notch hai. Khush ho gaya main completely.,positive,Furniture,True,False,4
REV00967,Great customer service and the product is top notch.,positive,Books,False,False,5
REV00968,"Smooth delivery, zero damage, product works like a charm.",positive,Beauty,False,False,4
REV00969,Price is fair for what you get. Good investment overall.,positive,Books,False,False,4
REV00970,Superb quality and and packaging was also great. No complaints.,positive,Footwear,False,False,5
REV00971,Excellent quality. Worth every rupee I spent on this.,positive,Footwear,False,False,5
REV00972,Quality ekdum ekdum top notch hai. Khush ho gaya main completely.,positive,Electronics,True,False,4
REV00973,Absolutely love this product. My whole family liked it.,positive,Electronics,False,False,4
REV00974,Product looks exactly like the photos. Very satisfied customer.,positive,Footwear,False,False,5
REV00975,Five stars! Product is exactly as described. Fast shipping.,positive,Books,False,False,4
REV00976,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Clothing,True,False,5
REV00977,Maine pehle socha tha theek hoga but it is amazing yaar.,positive,Clothing,True,False,5
REV00978,Absolutely love this product. My whole family liked it.,positive,Footwear,False,False,4
REV00979,Packaging bhi achi thi aur product bhi superb. Happy customer!,positive,Footwear,True,False,5
REV00980,works perfectly. no complaints whatsoever. 5 stars.,positive,Footwear,False,False,5
REV00981,Great value for money. Very impressed with the build.,positive,Electronics,False,False,4
REV00982,Excellent quality. Worth every rupee I spent on this.,positive,Beauty,False,False,5
REV00983,Works perfectly. No complaints whatsoever. 5 stars.,positive,Toys,False,False,4
REV00984,Delivered late AND the product was wrong. Unacceptable.,negative,Footwear,False,False,2
REV00985,"Perfect gift, recipient loved it. Packaging was neat.",positive,Clothing,False,False,5
REV00986,Loved it! Quality exceeded my expectations completely.,positive,Clothing,False,False,4
REV00987,Great customer service and the product is top notch.,positive,Beauty,False,False,5
REV00988,Impressed with the attention to detail. Highly satisfied.,positive,Books,False,False,5
REV00989,Worst product hai bhai. Sab jhooth tha description mein.,negative,Sports,True,False,2
REV00990,Very sturdy and well-made. Exceeded expectations honestly.,positive,Furniture,False,False,5
REV00991,Kaafi achi quality hai bhai. Definitely try karo isko.,positive,Clothing,True,False,5
REV00992,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Books,False,False,5
REV00993,Excellent item..  Fast shipping..  Great seller to buy from.. ,positive,Beauty,False,False,4
REV00994,Very sturdy and well-made. Exceeded expectations honestly.,positive,Footwear,False,False,4
REV00995,"Smooth delivery, zero damage, product works like a charm!!",positive,Furniture,False,False,4
REV00996,"Average hi hai, na zyada accha na bura. Chalega.",positive,Furniture,True,True,4
REV00997,Impressed with the attention to detail. Highly satisfied.,positive,Clothing,False,False,1
REV00998,Great value for money. Very impressed with the build.,positive,Electronics,False,False,5
REV00999,Superb quality and packaging was also great. No complaints.,positive,Footwear,False,False,5
REV01000,Impressed with the attention to detail. Highly satisfied.,positive,Electronics,False,False,5
REV01001,Price is fair for what you get. Good investment overall.,positive,Clothing,False,False,4
REV01002,Material quality is outstanding. Very pleased with it.,positive,Sports,False,False,5
REV01003,Impressed with the attention to detail. Highly satisfied.,positive,Footwear,False,False,4
REV01004,"Kya bakwaas item bheja hai, quality zero hai ekdum.",negative,Electronics,True,False,1
REV01005,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,4
REV01006,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,5
